,player_A,player_B,winner,loser
31093,7,3,7,3
31094,0,1,1,0
31095,2,4,4,2
31096,0,3,0,3
31097,0,2,2,0
31098,3,6,3,6
31099,0,1,1,0
31100,3,7,7,3
31101,0,7,0,7
31102,1,2,1,2
31103,2,6,6,2
31104,5,2,5,2
31105,2,0,0,2
31106,0,3,0,3
31107,0,3,0,3
31108,7,2,2,7
31109,7,2,2,7
31110,7,4,4,7
31111,7,2,2,7
31112,5,1,5,1
31113,3,6,6,3
31114,0,5,5,0
31115,6,4,4,6
31116,2,7,2,7
31117,7,5,5,7
31118,2,3,2,3
31119,2,3,2,3
31120,4,7,4,7
31121,4,7,4,7
31122,4,2,4,2
31123,0,2,0,2
31124,3,5,5,3
31125,3,0,3,0
31126,3,0,3,0
31127,4,3,4,3
31128,7,3,3,7
31129,5,0,0,5
31130,7,0,7,0
31131,6,1,1,6
31132,7,4,4,7
31133,3,6,3,6
31134,4,5,5,4
31135,2,0,0,2
31136,5,1,1,5
31137,7,0,7,0
31138,2,1,2,1
31139,1,0,0,1
31140,0,1,1,0
31141,4,6,4,6
31142,0,7,0,7
31143,6,1,6,1
31144,1,6,1,6
31145,0,4,4,0
31146,5,2,5,2
31147,5,0,0,5
31148,4,6,4,6
31149,5,6,6,5
31150,7,1,1,7
31151,6,4,4,6
31152,1,7,1,7
31153,7,5,7,5
31154,6,2,6,2
31155,7,4,4,7
31156,0,2,0,2
31157,7,0,7,0
31158,4,1,4,1
31159,3,0,3,0
31160,7,1,1,7
31161,6,7,7,6
31162,7,0,7,0
31163,7,2,2,7
31164,6,1,6,1
31165,2,0,2,0
31166,0,7,7,0
31167,0,4,4,0
31168,4,2,4,2
31169,3,2,2,3
31170,4,7,4,7
31171,6,0,0,6
31172,2,5,5,2
31173,1,6,1,6
31174,7,0,0,7
31175,1,2,2,1
31176,0,3,0,3
31177,7,6,7,6
31178,4,5,4,5
31179,0,2,0,2
31180,1,7,1,7
31181,0,2,2,0
31182,7,1,7,1
31183,3,5,5,3
31184,5,2,5,2
31185,0,1,0,1
31186,0,2,2,0
31187,4,5,4,5
31188,7,6,6,7
31189,4,3,4,3
31190,5,6,6,5
31191,5,0,5,0
31192,1,0,0,1
31193,1,4,4,1
31194,3,1,1,3
31195,2,3,2,3
31196,6,2,6,2
31197,0,4,4,0
31198,1,5,5,1
31199,0,7,0,7
31200,1,3,1,3
31201,7,3,7,3
31202,7,6,7,6
31203,6,1,6,1
31204,7,6,6,7
31205,3,4,4,3
31206,7,1,1,7
31207,1,3,1,3
31208,5,3,5,3
31209,0,4,0,4
31210,2,5,5,2
31211,5,3,3,5
31212,0,3,3,0
31213,5,0,5,0
31214,7,6,6,7
31215,6,0,0,6
31216,3,7,3,7
31217,0,2,2,0
31218,5,3,5,3
31219,0,5,5,0
31220,0,4,4,0
31221,6,4,4,6
31222,6,0,6,0
31223,4,6,4,6
31224,0,7,7,0
31225,7,4,4,7
31226,1,7,1,7
31227,7,0,7,0
31228,1,4,4,1
31229,6,7,6,7
31230,6,0,6,0
31231,5,4,5,4
31232,4,5,4,5
31233,7,4,4,7
31234,1,0,1,0
31235,1,0,1,0
31236,6,7,7,6
31237,7,1,1,7
31238,5,1,5,1
31239,4,1,1,4
31240,3,6,6,3
31241,1,7,1,7
31242,3,2,2,3
31243,0,2,0,2
31244,5,4,4,5
31245,3,2,2,3
31246,2,1,1,2
31247,5,6,5,6
31248,0,3,0,3
31249,1,4,1,4
31250,0,6,0,6
31251,5,7,5,7
31252,2,7,2,7
31253,3,4,4,3
31254,0,1,0,1
31255,6,1,6,1
31256,4,1,1,4
31257,6,5,5,6
31258,3,2,2,3
31259,3,4,4,3
31260,2,7,7,2
31261,2,0,0,2
31262,2,3,2,3
31263,7,1,1,7
31264,4,5,4,5
31265,3,0,0,3
31266,5,4,5,4
31267,6,0,0,6
31268,0,5,5,0
31269,1,3,1,3
31270,0,3,3,0
31271,1,2,1,2
31272,1,3,1,3
31273,4,7,4,7
31274,1,6,6,1
31275,0,3,0,3
31276,4,7,4,7
31277,1,2,1,2
31278,1,5,1,5
31279,6,0,6,0
31280,0,5,5,0
31281,7,1,1,7
31282,3,1,1,3
31283,7,0,7,0
31284,4,1,4,1
31285,5,7,5,7
31286,4,6,4,6
31287,0,7,0,7
31288,3,2,2,3
31289,4,1,1,4
31290,0,5,5,0
31291,4,0,4,0
31292,6,3,6,3
31293,3,1,1,3
31294,1,4,4,1
31295,4,3,4,3
31296,0,1,0,1
31297,2,0,0,2
31298,6,5,6,5
31299,5,2,5,2
31300,1,3,1,3
31301,6,1,1,6
31302,6,2,2,6
31303,2,1,1,2
31304,5,3,5,3
31305,1,3,1,3
31306,1,0,1,0
31307,3,5,5,3
31308,6,7,6,7
31309,1,0,1,0
31310,2,6,2,6
31311,5,3,5,3
31312,0,5,5,0
31313,7,5,5,7
31314,6,5,6,5
31315,3,1,1,3
31316,4,3,4,3
31317,0,6,0,6
31318,2,7,2,7
31319,6,1,1,6
31320,2,4,2,4
31321,4,2,4,2
31322,1,5,5,1
31323,3,1,3,1
31324,1,6,1,6
31325,6,2,2,6
31326,6,5,5,6
31327,1,2,1,2
31328,5,3,5,3
31329,2,7,7,2
31330,0,1,1,0
31331,4,5,4,5
31332,5,0,0,5
31333,4,0,4,0
31334,5,1,1,5
31335,5,2,5,2
31336,0,3,3,0
31337,1,6,1,6
31338,3,5,5,3
31339,3,4,4,3
31340,1,0,0,1
31341,1,2,1,2
31342,0,6,0,6
31343,6,3,6,3
31344,2,0,0,2
31345,5,3,5,3
31346,5,7,5,7
31347,4,7,4,7
31348,3,7,3,7
31349,7,4,4,7
31350,5,6,5,6
31351,5,2,2,5
31352,7,5,5,7
31353,0,6,0,6
31354,5,3,5,3
31355,5,3,3,5
31356,2,3,3,2
31357,7,3,3,7
31358,2,4,4,2
31359,7,6,7,6
31360,0,6,6,0
31361,0,2,2,0
31362,7,6,6,7
31363,0,4,4,0
31364,0,5,5,0
31365,4,1,1,4
31366,3,7,3,7
31367,5,4,4,5
31368,1,7,7,1
31369,6,0,0,6
31370,1,3,3,1
31371,3,4,4,3
31372,6,3,3,6
31373,1,4,4,1
31374,2,4,4,2
31375,0,7,7,0
31376,2,0,0,2
31377,5,2,5,2
31378,7,3,3,7
31379,3,5,3,5
31380,6,5,5,6
31381,6,1,6,1
31382,2,5,5,2
31383,1,0,1,0
31384,3,5,5,3
31385,0,5,5,0
31386,3,6,6,3
31387,2,0,2,0
31388,3,0,3,0
31389,7,5,5,7
31390,3,5,5,3
31391,2,0,0,2
31392,4,6,4,6
31393,3,2,2,3
31394,0,2,2,0
31395,5,0,0,5
31396,3,1,3,1
31397,2,0,0,2
31398,0,4,4,0
31399,5,1,5,1
31400,6,2,2,6
31401,2,6,6,2
31402,6,0,0,6
31403,4,2,2,4
31404,5,2,5,2
31405,6,5,6,5
31406,7,3,7,3
31407,0,5,0,5
31408,4,3,3,4
31409,7,5,5,7
31410,7,1,7,1
31411,3,2,2,3
31412,5,2,5,2
31413,3,6,3,6
31414,4,1,4,1
31415,6,1,1,6
31416,1,6,6,1
31417,3,4,4,3
31418,2,6,2,6
31419,7,5,5,7
31420,6,0,0,6
31421,3,1,1,3
31422,3,6,6,3
31423,1,2,2,1
31424,4,5,4,5
31425,2,4,4,2
31426,3,5,5,3
31427,7,4,4,7
31428,7,1,1,7
31429,4,1,4,1
31430,4,2,2,4
31431,1,3,3,1
31432,0,6,0,6
31433,1,5,1,5
31434,6,0,6,0
31435,7,2,7,2
31436,2,0,2,0
31437,1,4,4,1
31438,0,4,4,0
31439,7,4,4,7
31440,6,4,6,4
31441,0,5,0,5
31442,4,7,4,7
31443,3,2,2,3
31444,3,5,3,5
31445,3,0,0,3
31446,3,2,2,3
31447,1,0,0,1
31448,5,7,5,7
31449,5,0,5,0
31450,7,6,7,6
31451,7,1,1,7
31452,0,2,0,2
31453,6,2,2,6
31454,7,5,5,7
31455,3,0,3,0
31456,1,4,4,1
31457,4,7,4,7
31458,1,6,1,6
31459,4,1,4,1
31460,5,2,5,2
31461,2,1,2,1
31462,2,6,2,6
31463,3,6,6,3
31464,3,0,0,3
31465,3,6,6,3
31466,1,4,4,1
31467,5,6,5,6
31468,2,6,2,6
31469,4,7,4,7
31470,6,2,2,6
31471,0,3,3,0
31472,0,3,3,0
31473,7,6,7,6
31474,2,3,2,3
31475,7,0,0,7
31476,4,5,4,5
31477,1,3,1,3
31478,3,1,1,3
31479,3,7,3,7
31480,5,2,5,2
31481,5,1,5,1
31482,5,4,4,5
31483,2,0,0,2
31484,6,0,0,6
31485,2,1,2,1
31486,4,3,4,3
31487,3,6,3,6
31488,1,5,5,1
31489,5,7,5,7
31490,7,2,7,2
31491,6,4,4,6
31492,1,5,5,1
31493,1,0,1,0
31494,5,3,5,3
31495,5,6,5,6
31496,5,3,5,3
31497,4,5,4,5
31498,7,4,4,7
31499,2,7,2,7
31500,3,1,1,3
31501,4,1,4,1
31502,7,4,4,7
31503,2,6,6,2
31504,4,3,4,3
31505,2,7,7,2
31506,6,4,4,6
31507,7,5,5,7
31508,1,0,0,1
31509,5,2,5,2
31510,4,5,4,5
31511,0,5,5,0
31512,6,7,6,7
31513,1,5,5,1
31514,4,0,0,4
31515,5,7,7,5
31516,3,5,5,3
31517,6,3,3,6
31518,6,1,1,6
31519,1,7,1,7
31520,7,6,7,6
31521,0,5,5,0
31522,6,1,1,6
31523,2,7,2,7
31524,4,0,4,0
31525,7,6,6,7
31526,5,4,4,5
31527,0,5,0,5
31528,7,3,3,7
31529,5,4,4,5
31530,5,7,5,7
31531,4,1,4,1
31532,3,5,5,3
31533,1,6,1,6
31534,4,1,4,1
31535,7,5,5,7
31536,0,7,7,0
31537,1,4,4,1
31538,7,0,7,0
31539,1,3,3,1
31540,0,4,4,0
31541,0,4,4,0
31542,4,5,5,4
31543,7,0,0,7
31544,5,7,5,7
31545,6,2,6,2
31546,1,7,1,7
31547,1,7,1,7
31548,6,7,6,7
31549,0,7,0,7
31550,6,7,7,6
31551,4,5,4,5
31552,3,6,6,3
31553,4,2,2,4
31554,0,5,5,0
31555,1,3,1,3
31556,4,7,4,7
31557,4,7,4,7
31558,0,5,5,0
31559,7,1,1,7
31560,4,6,4,6
31561,5,4,4,5
31562,7,5,5,7
31563,1,6,1,6
31564,2,4,2,4
31565,4,5,4,5
31566,7,5,5,7
31567,3,5,5,3
31568,1,6,1,6
31569,1,0,0,1
31570,3,6,3,6
31571,0,5,5,0
31572,4,7,4,7
31573,4,2,2,4
31574,7,3,7,3
31575,1,0,1,0
31576,6,3,6,3
31577,1,2,1,2
31578,4,1,1,4
31579,5,6,5,6
31580,4,2,2,4
31581,7,3,3,7
31582,5,2,5,2
31583,5,1,5,1
31584,4,2,4,2
31585,6,1,1,6
31586,4,6,6,4
31587,1,3,1,3
31588,1,4,4,1
31589,6,3,3,6
31590,5,0,5,0
31591,1,5,5,1
31592,5,6,5,6
31593,0,4,4,0
31594,4,5,4,5
31595,6,4,4,6
31596,7,4,4,7
31597,5,7,7,5
31598,0,3,0,3
31599,5,6,5,6
31600,0,6,0,6
31601,1,4,1,4
31602,4,7,4,7
31603,1,3,1,3
31604,5,0,5,0
31605,7,3,3,7
31606,6,2,6,2
31607,1,7,7,1
31608,1,2,1,2
31609,7,1,1,7
31610,2,7,7,2
31611,3,5,5,3
31612,2,6,2,6
31613,6,7,6,7
31614,2,7,2,7
31615,7,5,5,7
31616,1,3,1,3
31617,4,2,2,4
31618,0,6,0,6
31619,6,3,6,3
31620,3,0,0,3
31621,1,5,5,1
31622,2,3,2,3
31623,1,3,1,3
31624,0,6,6,0
31625,7,0,7,0
31626,2,4,4,2
31627,6,0,0,6
31628,0,7,7,0
31629,6,0,6,0
31630,7,4,4,7
31631,6,7,7,6
31632,5,2,5,2
31633,7,0,0,7
31634,1,0,1,0
31635,3,5,5,3
31636,5,2,5,2
31637,0,7,0,7
31638,4,2,4,2
31639,0,2,0,2
31640,3,1,3,1
31641,2,4,2,4
31642,6,0,6,0
31643,0,5,0,5
31644,4,3,3,4
31645,3,0,3,0
31646,4,6,4,6
31647,3,0,0,3
31648,4,5,4,5
31649,2,0,2,0
31650,1,2,2,1
31651,1,2,1,2
31652,5,6,5,6
31653,5,0,5,0
31654,7,0,0,7
31655,0,5,5,0
31656,2,0,2,0
31657,6,1,1,6
31658,3,4,4,3
31659,1,6,1,6
31660,6,3,6,3
31661,1,6,1,6
31662,1,2,1,2
31663,7,5,5,7
31664,3,6,3,6
31665,6,5,5,6
31666,1,0,1,0
31667,0,2,2,0
31668,2,0,2,0
31669,3,5,5,3
31670,3,5,5,3
31671,6,4,6,4
31672,4,6,4,6
31673,3,1,1,3
31674,0,4,4,0
31675,5,3,5,3
31676,3,5,3,5
31677,0,5,5,0
31678,6,4,4,6
31679,7,2,2,7
31680,1,3,1,3
31681,7,3,7,3
31682,2,3,2,3
31683,4,3,4,3
31684,1,7,1,7
31685,4,7,4,7
31686,5,3,5,3
31687,6,5,5,6
31688,5,7,5,7
31689,1,7,1,7
31690,5,4,4,5
31691,6,0,0,6
31692,7,5,7,5
31693,3,6,3,6
31694,5,0,5,0
31695,0,2,0,2
31696,0,5,5,0
31697,2,3,2,3
31698,4,1,4,1
31699,4,0,4,0
31700,5,3,5,3
31701,1,0,0,1
31702,3,2,2,3
31703,5,1,5,1
31704,2,7,2,7
31705,7,0,0,7
31706,1,3,1,3
31707,5,6,5,6
31708,6,2,2,6
31709,0,5,0,5
31710,0,2,0,2
31711,5,7,7,5
31712,1,2,1,2
31713,0,1,0,1
31714,7,3,3,7
31715,3,6,6,3
31716,2,0,0,2
31717,1,5,1,5
31718,6,0,6,0
31719,5,6,5,6
31720,0,1,1,0
31721,7,2,2,7
31722,0,1,0,1
31723,5,3,5,3
31724,0,2,0,2
31725,7,5,5,7
31726,2,5,5,2
31727,7,4,4,7
31728,5,7,5,7
31729,4,6,4,6
31730,0,2,2,0
31731,7,2,7,2
31732,4,1,4,1
31733,5,1,5,1
31734,5,6,5,6
31735,6,0,0,6
31736,2,7,2,7
31737,0,4,4,0
31738,0,3,0,3
31739,6,0,0,6
31740,3,4,4,3
31741,5,3,5,3
31742,4,0,4,0
31743,5,6,5,6
31744,5,2,2,5
31745,3,1,1,3
31746,1,7,1,7
31747,6,2,6,2
31748,3,1,1,3
31749,0,1,1,0
31750,7,3,3,7
31751,7,2,2,7
31752,7,2,2,7
31753,4,2,4,2
31754,7,1,1,7
31755,6,5,5,6
31756,2,3,2,3
31757,2,3,3,2
31758,7,5,5,7
31759,2,3,3,2
31760,4,5,4,5
31761,0,2,2,0
31762,0,6,0,6
31763,5,0,0,5
31764,6,2,2,6
31765,6,1,6,1
31766,2,4,4,2
31767,7,1,1,7
31768,5,0,5,0
31769,5,3,5,3
31770,7,2,2,7
31771,4,7,4,7
31772,6,2,2,6
31773,0,5,5,0
31774,7,2,2,7
31775,1,2,2,1
31776,0,5,5,0
31777,6,3,6,3
31778,7,4,7,4
31779,6,5,5,6
31780,3,0,3,0
31781,0,2,2,0
31782,0,5,0,5
31783,1,7,7,1
31784,4,6,4,6
31785,1,0,1,0
31786,0,4,4,0
31787,4,1,1,4
31788,6,7,6,7
31789,6,7,6,7
31790,0,1,1,0
31791,6,0,6,0
31792,2,3,2,3
31793,1,3,3,1
31794,0,6,6,0
31795,6,7,6,7
31796,4,0,4,0
31797,4,1,4,1
31798,5,3,5,3
31799,1,3,1,3
31800,3,5,5,3
31801,6,0,6,0
31802,5,7,5,7
31803,7,0,7,0
31804,6,4,4,6
31805,6,0,6,0
31806,4,3,4,3
31807,6,7,6,7
31808,3,5,3,5
31809,3,1,1,3
31810,3,7,3,7
31811,7,4,4,7
31812,5,2,2,5
31813,0,2,2,0
31814,3,6,3,6
31815,7,0,0,7
31816,1,0,1,0
31817,4,2,2,4
31818,0,2,2,0
31819,7,3,3,7
31820,6,5,5,6
31821,3,6,6,3
31822,2,6,2,6
31823,5,0,5,0
31824,0,3,3,0
31825,4,6,6,4
31826,2,0,2,0
31827,2,4,2,4
31828,0,5,5,0
31829,3,6,6,3
31830,6,2,2,6
31831,6,5,5,6
31832,4,1,1,4
31833,5,6,5,6
31834,0,1,1,0
31835,3,6,6,3
31836,4,7,4,7
31837,2,7,2,7
31838,0,7,0,7
31839,6,7,6,7
31840,0,3,0,3
31841,2,7,2,7
31842,6,4,4,6
31843,4,1,4,1
31844,1,3,1,3
31845,4,3,4,3
31846,7,4,4,7
31847,7,0,0,7
31848,4,5,4,5
31849,1,0,0,1
31850,5,0,5,0
31851,7,3,7,3
31852,7,4,4,7
31853,4,0,4,0
31854,1,3,1,3
31855,3,0,0,3
31856,1,5,5,1
31857,1,3,1,3
31858,0,5,5,0
31859,5,4,4,5
31860,1,3,1,3
31861,6,5,5,6
31862,0,5,5,0
31863,6,1,1,6
31864,2,6,2,6
31865,0,1,1,0
31866,1,5,5,1
31867,5,2,5,2
31868,7,1,1,7
31869,6,0,0,6
31870,2,5,2,5
31871,1,2,1,2
31872,7,2,2,7
31873,4,0,4,0
31874,2,5,2,5
31875,3,2,2,3
31876,1,3,1,3
31877,2,3,2,3
31878,5,4,5,4
31879,0,4,4,0
31880,6,2,2,6
31881,2,6,6,2
31882,1,6,1,6
31883,6,2,6,2
31884,1,5,1,5
31885,1,0,0,1
31886,7,6,6,7
31887,3,7,7,3
31888,7,6,7,6
31889,5,2,5,2
31890,3,0,0,3
31891,7,0,7,0
31892,3,7,3,7
31893,0,3,0,3
31894,0,7,7,0
31895,4,5,5,4
31896,6,3,6,3
31897,2,7,7,2
31898,1,3,3,1
31899,7,2,7,2
31900,4,1,4,1
31901,6,2,6,2
31902,4,7,4,7
31903,5,7,5,7
31904,3,0,0,3
31905,0,2,2,0
31906,1,2,1,2
31907,4,6,4,6
31908,7,0,0,7
31909,3,7,3,7
31910,5,1,1,5
31911,7,6,6,7
31912,3,2,3,2
31913,0,3,0,3
31914,1,3,1,3
31915,0,5,5,0
31916,4,3,4,3
31917,5,7,5,7
31918,3,7,7,3
31919,0,3,3,0
31920,4,5,4,5
31921,1,6,1,6
31922,2,3,3,2
31923,5,2,2,5
31924,6,2,2,6
31925,3,4,4,3
31926,5,1,5,1
31927,3,1,1,3
31928,4,2,4,2
31929,3,5,5,3
31930,0,1,1,0
31931,1,3,1,3
31932,4,1,4,1
31933,5,1,1,5
31934,7,5,5,7
31935,4,5,4,5
31936,1,7,1,7
31937,7,2,2,7
31938,2,6,6,2
31939,1,3,1,3
31940,5,3,3,5
31941,4,0,4,0
31942,2,6,6,2
31943,3,1,3,1
31944,1,2,1,2
31945,5,0,0,5
31946,0,3,0,3
31947,6,3,6,3
31948,6,3,3,6
31949,6,1,1,6
31950,0,3,0,3
31951,3,4,4,3
31952,6,3,3,6
31953,0,2,0,2
31954,7,3,3,7
31955,1,6,1,6
31956,6,7,7,6
31957,0,4,4,0
31958,5,7,5,7
31959,4,7,4,7
31960,2,6,6,2
31961,6,1,1,6
31962,2,4,4,2
31963,7,2,7,2
31964,0,7,7,0
31965,6,2,2,6
31966,5,3,5,3
31967,4,0,4,0
31968,2,6,2,6
31969,6,2,2,6
31970,6,4,6,4
31971,0,7,0,7
31972,3,7,7,3
31973,3,5,5,3
31974,3,5,5,3
31975,0,3,0,3
31976,2,7,2,7
31977,7,1,1,7
31978,1,6,1,6
31979,1,7,1,7
31980,3,2,2,3
31981,2,3,2,3
31982,3,4,4,3
31983,2,4,4,2
31984,5,3,5,3
31985,7,0,7,0
31986,7,4,4,7
31987,4,1,1,4
31988,1,3,1,3
31989,3,7,3,7
31990,6,5,5,6
31991,1,3,1,3
31992,7,3,3,7
31993,2,5,5,2
31994,0,1,0,1
31995,2,6,2,6
31996,4,7,7,4
31997,0,4,4,0
31998,3,7,7,3
31999,1,0,1,0
32000,7,3,7,3
32001,2,7,2,7
32002,1,5,5,1
32003,1,7,1,7
32004,7,2,2,7
32005,1,3,3,1
32006,2,3,2,3
32007,1,7,1,7
32008,4,3,3,4
32009,7,3,7,3
32010,0,2,2,0
32011,3,7,7,3
32012,7,2,2,7
32013,3,7,7,3
32014,4,7,4,7
32015,5,7,7,5
32016,4,5,5,4
32017,4,3,4,3
32018,3,1,3,1
32019,2,0,2,0
32020,5,1,5,1
32021,7,0,0,7
32022,1,3,1,3
32023,0,5,5,0
32024,5,6,5,6
32025,5,6,5,6
32026,0,4,4,0
32027,1,7,1,7
32028,3,0,3,0
32029,3,1,1,3
32030,6,5,5,6
32031,7,5,5,7
32032,1,6,1,6
32033,3,1,3,1
32034,4,3,4,3
32035,4,3,4,3
32036,2,1,2,1
32037,3,2,2,3
32038,5,3,5,3
32039,7,2,2,7
32040,1,5,5,1
32041,7,4,4,7
32042,1,3,1,3
32043,6,5,5,6
32044,5,1,5,1
32045,2,6,2,6
32046,4,2,4,2
32047,0,6,6,0
32048,5,6,5,6
32049,3,7,3,7
32050,4,7,4,7
32051,6,3,3,6
32052,1,5,1,5
32053,6,0,0,6
32054,2,7,2,7
32055,4,2,4,2
32056,2,5,5,2
32057,1,2,1,2
32058,2,0,0,2
32059,6,4,4,6
32060,3,5,5,3
32061,1,7,1,7
32062,1,6,1,6
32063,6,4,6,4
32064,4,0,4,0
32065,3,0,0,3
32066,3,7,3,7
32067,2,3,3,2
32068,3,0,0,3
32069,4,6,4,6
32070,2,4,4,2
32071,1,5,1,5
32072,6,4,4,6
32073,3,1,1,3
32074,6,7,7,6
32075,0,6,0,6
32076,6,0,0,6
32077,4,5,4,5
32078,5,1,1,5
32079,5,6,5,6
32080,5,4,5,4
32081,7,5,5,7
32082,1,0,0,1
32083,7,0,7,0
32084,6,1,1,6
32085,1,0,0,1
32086,2,4,4,2
32087,4,0,4,0
32088,3,2,3,2
32089,0,4,4,0
32090,3,5,5,3
32091,0,2,0,2
32092,1,5,5,1
32093,5,6,5,6
32094,5,6,5,6
32095,6,2,6,2
32096,7,6,6,7
32097,3,0,0,3
32098,2,6,2,6
32099,1,3,1,3
32100,0,3,0,3
32101,1,3,1,3
32102,2,6,2,6
32103,4,6,4,6
32104,4,1,4,1
32105,1,3,1,3
32106,2,1,2,1
32107,7,2,2,7
32108,7,6,6,7
32109,0,6,0,6
32110,1,7,1,7
32111,0,7,7,0
32112,0,1,0,1
32113,2,7,2,7
32114,1,6,1,6
32115,1,3,1,3
32116,1,5,1,5
32117,5,1,5,1
32118,0,5,5,0
32119,2,0,2,0
32120,6,7,6,7
32121,0,1,0,1
32122,4,1,1,4
32123,5,0,0,5
32124,5,1,5,1
32125,2,4,4,2
32126,7,4,4,7
32127,3,6,6,3
32128,5,4,5,4
32129,5,6,5,6
32130,3,6,6,3
32131,4,2,4,2
32132,5,2,5,2
32133,4,6,4,6
32134,2,6,6,2
32135,5,1,5,1
32136,1,6,1,6
32137,4,1,1,4
32138,2,6,2,6
32139,5,2,2,5
32140,0,4,0,4
32141,1,7,1,7
32142,4,2,4,2
32143,1,5,5,1
32144,4,3,4,3
32145,6,4,4,6
32146,4,3,4,3
32147,5,6,5,6
32148,3,2,2,3
32149,0,5,5,0
32150,1,4,4,1
32151,2,1,2,1
32152,6,4,4,6
32153,2,5,5,2
32154,3,5,5,3
32155,0,6,0,6
32156,7,4,4,7
32157,1,7,1,7
32158,7,5,7,5
32159,7,1,7,1
32160,7,1,7,1
32161,2,6,6,2
32162,4,7,4,7
32163,5,6,6,5
32164,7,2,2,7
32165,7,5,5,7
32166,6,0,6,0
32167,6,3,3,6
32168,7,6,6,7
32169,6,5,6,5
32170,0,5,0,5
32171,5,1,5,1
32172,1,5,5,1
32173,6,4,4,6
32174,7,6,7,6
32175,2,4,4,2
32176,6,2,6,2
32177,3,6,6,3
32178,4,6,4,6
32179,3,0,0,3
32180,6,0,6,0
32181,5,4,5,4
32182,6,4,4,6
32183,2,5,2,5
32184,2,0,0,2
32185,5,1,5,1
32186,7,6,7,6
32187,1,5,5,1
32188,3,6,3,6
32189,5,3,5,3
32190,1,2,2,1
32191,4,1,4,1
32192,3,1,3,1
32193,5,4,4,5
32194,5,0,5,0
32195,7,6,7,6
32196,3,2,2,3
32197,6,5,5,6
32198,4,2,2,4
32199,2,1,2,1
32200,2,5,5,2
32201,7,4,4,7
32202,3,2,2,3
32203,5,1,5,1
32204,6,2,6,2
32205,7,0,7,0
32206,1,7,1,7
32207,5,2,2,5
32208,4,7,4,7
32209,1,4,4,1
32210,4,6,4,6
32211,7,4,4,7
32212,5,1,5,1
32213,3,6,6,3
32214,0,4,4,0
32215,1,7,1,7
32216,7,4,4,7
32217,6,5,5,6
32218,2,0,0,2
32219,4,0,4,0
32220,1,6,6,1
32221,7,3,3,7
32222,2,5,2,5
32223,0,3,0,3
32224,5,6,5,6
32225,7,2,2,7
32226,3,5,3,5
32227,4,3,4,3
32228,1,0,0,1
32229,3,2,3,2
32230,1,0,1,0
32231,7,4,4,7
32232,6,7,7,6
32233,3,4,4,3
32234,2,7,2,7
32235,0,6,6,0
32236,0,7,7,0
32237,7,0,7,0
32238,2,4,4,2
32239,1,3,1,3
32240,7,6,6,7
32241,5,0,0,5
32242,4,0,0,4
32243,6,2,2,6
32244,2,7,7,2
32245,7,1,1,7
32246,2,3,2,3
32247,6,2,2,6
32248,5,6,6,5
32249,3,7,7,3
32250,3,4,4,3
32251,4,2,4,2
32252,6,0,6,0
32253,7,0,7,0
32254,5,2,5,2
32255,0,5,5,0
32256,3,5,5,3
32257,7,3,7,3
32258,4,2,4,2
32259,6,0,0,6
32260,1,2,1,2
32261,4,3,4,3
32262,7,6,6,7
32263,1,3,3,1
32264,6,4,4,6
32265,0,2,0,2
32266,4,7,4,7
32267,4,7,7,4
32268,7,6,6,7
32269,0,4,4,0
32270,3,1,1,3
32271,4,6,4,6
32272,3,2,2,3
32273,5,4,4,5
32274,4,5,5,4
32275,4,6,4,6
32276,4,1,4,1
32277,6,1,1,6
32278,3,6,6,3
32279,6,3,3,6
32280,3,7,3,7
32281,1,7,1,7
32282,3,6,6,3
32283,1,2,2,1
32284,7,0,7,0
32285,2,5,5,2
32286,5,7,7,5
32287,4,6,4,6
32288,2,6,2,6
32289,0,1,1,0
32290,5,1,5,1
32291,5,4,4,5
32292,0,1,0,1
32293,4,7,4,7
32294,5,6,6,5
32295,3,5,5,3
32296,5,2,5,2
32297,0,7,0,7
32298,5,1,5,1
32299,6,7,7,6
32300,5,1,5,1
32301,7,4,4,7
32302,7,4,4,7
32303,1,7,7,1
32304,0,1,0,1
32305,6,2,6,2
32306,0,3,0,3
32307,1,0,0,1
32308,1,4,4,1
32309,0,7,7,0
32310,2,5,5,2
32311,6,3,6,3
32312,1,0,1,0
32313,6,4,4,6
32314,1,6,1,6
32315,2,0,0,2
32316,0,1,0,1
32317,4,2,2,4
32318,3,0,0,3
32319,6,5,5,6
32320,3,7,3,7
32321,6,3,6,3
32322,3,5,5,3
32323,4,6,4,6
32324,7,0,0,7
32325,2,0,0,2
32326,1,4,4,1
32327,7,0,0,7
32328,2,1,2,1
32329,3,7,7,3
32330,4,3,4,3
32331,0,6,6,0
32332,1,4,4,1
32333,5,4,4,5
32334,2,6,6,2
32335,2,4,4,2
32336,5,3,5,3
32337,7,5,5,7
32338,6,0,0,6
32339,2,0,0,2
32340,2,4,4,2
32341,7,5,5,7
32342,4,6,4,6
32343,3,1,3,1
32344,6,5,6,5
32345,0,3,3,0
32346,1,0,0,1
32347,4,7,4,7
32348,4,3,4,3
32349,2,7,2,7
32350,5,1,5,1
32351,2,6,2,6
32352,4,2,4,2
32353,5,7,5,7
32354,7,3,7,3
32355,1,5,5,1
32356,3,4,4,3
32357,5,4,5,4
32358,5,2,5,2
32359,6,4,4,6
32360,0,2,2,0
32361,2,6,6,2
32362,3,6,6,3
32363,6,7,7,6
